Ryan Kapustka,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nik Stauskas,36,36,35.6,5.1,10.9,.470,2.6,5.2,.500,2.6,5.8,.442,4.7,5.7,.824,0.4,2.5,2.9,3.3,0.6,0.3,1.9,1.3,17.5,1
Glenn Robinson,37,37,32.3,4.9,10.1,.488,4.0,7.2,.562,0.9,2.9,.306,2.4,3.1,.757,1.5,3.0,4.4,1.2,0.9,0.3,1.2,1.5,13.1,1
Caris LeVert,37,37,34.0,4.4,10.0,.439,2.8,6.1,.460,1.6,4.0,.408,2.5,3.2,.767,0.5,3.8,4.3,2.9,1.2,0.3,1.7,1.7,12.9,1
Mitch McGary,8,4,24.8,3.8,6.9,.545,3.8,6.6,.566,0.0,0.3,.000,2.0,3.0,.667,2.9,5.4,8.3,1.5,1.9,0.8,1.6,3.1,9.5,1
Derrick Walton,37,36,26.7,2.5,5.7,.429,1.3,2.9,.449,1.2,2.8,.410,1.9,2.4,.793,0.4,2.6,3.0,2.9,0.6,0.0,1.5,1.7,7.9,0
Zak Irvin,37,0,15.4,2.3,5.3,.434,0.6,1.4,.460,1.7,3.9,.425,0.4,0.6,.714,0.4,0.9,1.3,0.4,0.2,0.1,0.4,0.9,6.7,0
Jordan Morgan,37,27,20.1,2.6,3.8,.700,2.6,3.8,.700,0.0,0.0,,1.1,1.7,.629,1.9,3.1,5.0,0.6,0.4,0.4,0.9,2.6,6.4,0
Jon Horford,37,7,13.8,1.7,3.0,.564,1.7,2.9,.574,0.0,0.1,.000,0.5,0.7,.654,1.3,2.8,4.2,0.5,0.3,0.7,0.5,2.0,3.8,0
Spike Albrecht,37,1,14.8,1.0,2.5,.404,0.4,0.9,.438,0.6,1.7,.387,0.6,0.7,.778,0.2,0.9,1.1,2.0,0.5,0.0,0.4,1.3,3.3,1
Cole McConnell,4,0,2.5,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,0.3,0.5,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,0
Max Bielfeldt,19,0,4.7,0.3,1.1,.286,0.2,0.6,.250,0.2,0.5,.333,0.0,0.1,.000,0.4,0.6,1.1,0.0,0.1,0.1,0.1,0.7,0.8,0
Sean Lonergan,11,0,2.1,0.2,0.5,.400,0.2,0.4,.500,0.0,0.1,.000,0.2,0.2,1.000,0.2,0.2,0.4,0.1,0.1,0.1,0.2,0.0,0.5,0
Brad Anlauf,8,0,2.0,0.1,0.5,.250,0.1,0.5,.250,0.0,0.0,,0.0,0.0,,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.3,0.3,0
Andrew Dakich,12,0,2.0,0.1,0.3,.250,0.0,0.3,.000,0.1,0.1,1.000,0.0,0.0,,0.1,0.3,0.3,0.4,0.0,0.0,0.2,0.3,0.3,0
Trey Burke,39,39,35.3,6.6,14.4,.463,4.7,9.3,.506,1.9,5.1,.384,3.4,4.3,.801,0.5,2.6,3.2,6.7,1.6,0.5,2.2,1.9,18.6,1
Tim Hardaway,38,38,34.8,5.3,12.1,.437,3.4,7.0,.483,1.9,5.1,.374,2.0,2.9,.694,0.2,4.4,4.7,2.4,0.7,0.4,1.9,1.9,14.5,1
Glenn Robinson,39,39,33.6,4.3,7.5,.572,3.7,5.7,.652,0.6,1.8,.324,1.8,2.7,.676,2.1,3.3,5.4,1.1,1.0,0.3,0.8,1.1,11.0,1
Nik Stauskas,39,33,30.5,3.5,7.6,.463,1.5,3.0,.500,2.1,4.7,.440,1.9,2.2,.851,0.5,2.5,3.0,1.3,0.6,0.2,1.1,0.7,11.0,1
Mitch McGary,39,8,19.7,3.4,5.7,.598,3.4,5.7,.598,0.0,0.0,,0.6,1.3,.442,2.5,3.8,6.3,0.6,1.1,0.7,1.2,2.4,7.5,1
Jordan Morgan,36,27,15.9,2.0,3.4,.577,2.0,3.4,.577,0.0,0.0,,0.7,1.2,.558,1.7,2.6,4.3,0.4,0.4,0.1,0.9,1.4,4.6,0
Jon Horford,32,4,8.8,1.1,1.8,.576,1.1,1.8,.576,0.0,0.0,,0.6,0.8,.704,0.8,1.5,2.2,0.3,0.3,0.5,0.4,1.4,2.7,0
Caris LeVert,33,1,10.7,0.8,2.7,.315,0.5,1.4,.326,0.4,1.3,.302,0.2,0.4,.500,0.2,0.9,1.1,0.8,0.2,0.1,0.3,1.2,2.3,0
Spike Albrecht,39,0,8.1,0.7,1.5,.475,0.3,0.7,.385,0.5,0.8,.545,0.3,0.3,.833,0.1,0.7,0.8,0.7,0.3,0.0,0.4,0.6,2.2,1
Eso Akunne,18,0,2.8,0.4,1.4,.308,0.2,0.8,.286,0.2,0.7,.333,0.1,0.1,.500,0.1,0.6,0.7,0.3,0.0,0.0,0.1,0.2,1.2,0
Max Bielfeldt,20,0,5.3,0.5,1.0,.450,0.5,0.9,.500,0.0,0.1,.000,0.3,0.6,.417,0.8,0.8,1.6,0.2,0.2,0.1,0.2,0.4,1.2,0
Matt Vogrich,26,6,5.6,0.3,1.0,.333,0.2,0.3,.500,0.2,0.7,.263,0.1,0.2,.750,0.1,0.8,0.9,0.2,0.1,0.0,0.1,0.3,1.0,0
Corey Person,13,0,1.8,0.2,0.5,.429,0.1,0.3,.250,0.2,0.2,.667,0.2,0.2,.667,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.3,0.8,0
Blake McLimans,17,0,2.5,0.2,0.9,.267,0.1,0.2,.500,0.1,0.6,.182,0.1,0.1,.500,0.2,0.6,0.8,0.1,0.1,0.1,0.1,0.2,0.6,0
Josh Bartelstein,6,0,1.7,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0
Jacorey Williams,36,36,29.7,7.2,13.4,.533,7.1,13.0,.546,0.1,0.4,.133,2.9,4.1,.696,1.8,5.6,7.3,1.6,0.9,0.5,1.7,2.0,17.3,0
Giddy Potts,36,33,30.5,5.4,11.3,.482,3.3,5.8,.574,2.1,5.5,.384,2.3,2.9,.808,0.9,4.4,5.3,2.0,1.3,0.2,1.3,2.4,15.3,0
Reggie Upshaw,36,36,32.0,5.5,10.5,.525,4.6,7.6,.604,0.9,2.9,.317,2.6,3.5,.724,2.2,4.6,6.8,2.4,1.1,0.9,1.5,2.3,14.5,0
Tyrik Dixon,36,32,25.1,2.0,4.9,.412,1.3,3.2,.421,0.7,1.8,.397,0.9,1.4,.653,0.3,2.6,2.9,3.3,1.3,0.1,1.3,2.0,5.6,0
Xavier Habersham,36,11,19.5,1.8,3.6,.504,0.7,1.2,.605,1.1,2.4,.453,0.4,0.6,.714,0.6,1.2,1.8,1.7,0.4,0.1,0.9,1.8,5.1,0
Brandon Walters,34,2,11.0,2.1,3.4,.603,2.1,3.4,.609,0.0,0.0,.000,0.7,1.0,.758,1.7,1.6,3.3,0.2,0.3,0.6,1.0,2.5,4.9,0
Antwain Johnson,36,2,13.2,1.5,3.8,.390,1.0,2.4,.420,0.4,1.3,.333,1.4,2.1,.689,0.2,0.9,1.1,1.1,0.4,0.1,0.8,1.8,4.8,0
Edward Simpson,36,23,24.0,1.2,3.1,.378,0.3,0.8,.407,0.9,2.3,.369,0.3,0.6,.455,0.1,2.0,2.1,2.2,0.6,0.1,0.6,1.6,3.5,0
Aldonis Foote,31,2,8.2,0.9,2.2,.406,0.9,2.1,.422,0.0,0.2,.200,0.4,0.7,.545,0.6,0.7,1.3,0.6,0.2,0.0,0.5,1.4,2.2,0
Karl Gamble,30,3,5.1,0.6,1.3,.450,0.6,1.2,.472,0.0,0.1,.250,0.3,0.7,.476,0.4,0.8,1.2,0.2,0.2,0.4,0.1,0.7,1.6,0
Quavius Copeland,30,0,5.1,0.4,0.9,.462,0.3,0.5,.533,0.1,0.4,.364,0.2,0.3,.625,0.0,0.3,0.3,0.4,0.1,0.0,0.4,0.3,1.1,0
Stephen Strachan,6,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3,0.3,1.000,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3,0
Chase Miller,11,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0
Will Slatten,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Giddy Potts,29,27,28.0,4.8,9.7,.493,2.1,4.3,.476,2.7,5.4,.506,2.1,2.8,.763,0.9,4.3,5.2,1.2,1.0,0.3,1.1,2.9,14.4,0
Reggie Upshaw,35,35,31.2,5.3,10.6,.497,4.5,8.6,.525,0.8,2.0,.380,2.4,4.8,.494,2.9,5.6,8.5,2.2,1.5,0.8,1.8,2.3,13.7,0
Perrin Buford,35,30,29.0,4.7,9.3,.506,4.2,8.2,.517,0.5,1.1,.421,2.2,3.2,.685,1.8,4.1,5.9,2.0,0.7,1.1,1.9,2.6,12.0,0
Darnell Harris,35,32,26.6,3.9,9.6,.411,2.3,5.4,.421,1.7,4.2,.397,2.1,3.3,.641,1.4,2.7,4.0,1.2,0.5,0.7,1.3,2.6,11.7,0
Jaqawn Raymond,35,15,23.7,1.7,4.2,.404,0.8,1.6,.491,0.9,2.6,.352,1.0,1.6,.643,0.4,1.7,2.1,1.8,1.0,0.1,1.3,2.4,5.3,0
Edward Simpson,30,14,21.7,1.7,4.6,.372,0.7,1.7,.423,1.0,2.8,.341,0.6,1.3,.487,0.4,2.2,2.6,1.8,0.5,0.1,0.9,1.8,5.0,0
Quavius Copeland,35,8,15.0,1.9,4.5,.418,1.6,3.2,.491,0.3,1.3,.239,0.6,1.0,.647,0.1,0.9,0.9,1.8,0.4,0.0,1.5,1.2,4.7,0
Jacob Ivory,16,11,16.1,0.9,2.6,.341,0.8,2.1,.382,0.1,0.4,.143,1.9,2.1,.912,0.1,1.4,1.6,1.8,0.7,0.1,1.0,1.7,3.8,0
Xavier Habersham,34,2,11.2,1.1,3.1,.352,0.4,1.2,.366,0.6,1.9,.344,0.3,0.5,.529,0.4,1.2,1.5,0.3,0.1,0.1,0.4,1.3,3.1,0
Aldonis Foote,29,0,8.7,1.2,2.4,.486,1.0,2.0,.508,0.1,0.4,.364,0.4,0.8,.565,0.6,1.6,2.1,0.4,0.4,0.0,0.5,1.6,2.9,0
Joshua Phillips,27,1,5.3,0.4,0.9,.500,0.4,0.9,.522,0.0,0.0,.000,0.3,0.6,.438,0.4,1.1,1.6,0.0,0.1,0.1,0.6,1.1,1.1,0
Karl Gamble,32,0,4.3,0.3,0.9,.333,0.3,0.9,.333,0.0,0.0,,0.3,0.7,.435,0.4,0.7,1.1,0.0,0.0,0.2,0.3,0.9,0.9,0
Reggie Upshaw,36,24,29.1,3.6,8.3,.440,3.2,6.8,.472,0.4,1.4,.288,2.3,3.5,.648,1.9,5.1,7.0,1.6,1.0,1.0,1.8,2.3,9.9,0
Perrin Buford,35,13,17.8,2.9,5.9,.500,2.7,5.3,.503,0.3,0.5,.474,1.9,2.7,.705,1.6,2.0,3.5,0.6,0.4,0.6,1.3,1.7,8.1,0
Jaqawn Raymond,36,29,30.2,2.3,6.3,.367,1.1,2.9,.394,1.2,3.4,.344,1.9,2.3,.827,0.3,2.8,3.1,2.1,1.0,0.2,2.1,2.1,7.6,0
Jacquez Rozier,36,32,25.1,2.5,5.0,.503,2.4,4.8,.509,0.1,0.2,.333,2.0,3.3,.600,2.5,2.5,5.0,0.7,0.7,0.6,1.5,2.5,7.1,0
Darnell Harris,36,13,17.8,2.4,5.4,.439,1.5,3.1,.491,0.9,2.4,.372,1.0,1.3,.766,1.1,2.2,3.3,0.6,0.3,0.3,0.8,1.8,6.7,0
Giddy Potts,36,21,18.0,2.2,5.9,.376,0.9,2.5,.374,1.3,3.4,.377,0.9,1.1,.756,0.3,2.4,2.7,0.9,0.7,0.1,1.1,1.8,6.6,0
Marcus Tarrance,36,19,20.4,1.8,4.3,.422,0.9,1.8,.485,0.9,2.4,.375,1.5,2.1,.714,0.9,1.3,2.3,0.8,0.5,0.0,0.9,1.9,6.1,0
DeVante Jones,27,2,10.6,1.4,3.9,.371,0.6,1.3,.417,0.9,2.6,.348,0.8,1.0,.750,0.3,0.8,1.1,0.8,0.6,0.0,0.6,1.2,4.6,0
Jacob Ivory,22,4,12.2,0.9,2.5,.370,0.9,2.0,.432,0.0,0.5,.100,1.5,2.0,.773,0.2,0.8,1.0,1.1,0.2,0.0,1.3,1.2,3.4,0
JaQuel Richmond,27,13,16.7,1.2,4.0,.296,0.6,2.6,.239,0.6,1.4,.405,0.5,0.6,.824,0.1,1.2,1.3,2.2,0.4,0.0,1.7,1.6,3.4,0
Edward Simpson,35,9,15.0,1.0,2.7,.375,0.4,1.0,.361,0.7,1.7,.383,0.2,0.5,.471,0.1,1.1,1.3,0.7,0.4,0.1,0.5,1.0,2.9,0
Joshua Phillips,17,1,8.9,0.5,1.6,.296,0.5,1.6,.296,0.0,0.0,,0.6,1.1,.611,0.7,1.0,1.7,0.3,0.2,0.3,0.6,1.1,1.6,0
Gavin Gibson,7,0,1.7,0.0,0.7,.000,0.0,0.1,.000,0.0,0.6,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0
Shawn Jones,33,32,28.2,5.5,9.6,.577,5.5,9.6,.579,0.0,0.0,.000,3.1,4.5,.687,3.0,5.5,8.5,0.6,0.9,1.9,1.5,2.8,14.2,0
Neiko Hunter,33,31,27.6,5.0,10.6,.473,4.3,8.6,.502,0.7,2.0,.348,2.5,3.7,.675,2.2,2.7,4.8,0.9,0.9,0.6,1.7,2.5,13.2,0
Kerry Hammonds,32,30,31.7,3.6,8.9,.401,1.5,3.5,.423,2.1,5.4,.387,3.1,3.9,.806,0.4,3.2,3.5,2.7,0.8,0.6,1.6,2.0,12.3,0
Trantell Knight,33,31,28.0,2.3,5.2,.439,2.2,4.5,.486,0.1,0.8,.160,2.2,3.7,.582,0.6,2.7,3.3,4.6,2.0,0.1,2.8,2.6,6.9,0
Jaqawn Raymond,33,7,21.1,2.1,5.3,.394,0.7,1.9,.375,1.4,3.4,.405,0.9,1.3,.705,0.4,1.8,2.2,1.3,0.5,0.1,1.1,2.0,6.5,0
Reggie Upshaw,33,20,20.5,2.5,5.5,.459,2.2,4.2,.511,0.4,1.3,.286,1.0,1.9,.516,1.2,2.4,3.5,1.2,0.8,0.5,0.9,2.2,6.4,0
Eric Wortham,5,0,15.0,2.0,3.8,.526,1.2,2.2,.545,0.8,1.6,.500,1.4,2.2,.636,0.4,1.8,2.2,0.8,0.2,0.2,0.8,3.2,6.2,0
Marcus Tarrance,30,5,16.0,1.5,4.3,.341,0.9,2.1,.429,0.6,2.2,.258,1.7,2.4,.694,0.6,1.1,1.7,0.7,0.5,0.1,0.8,1.5,5.2,0
Jacquez Rozier,33,2,15.1,1.2,2.5,.488,1.2,2.5,.494,0.0,0.0,.000,0.9,1.7,.554,1.5,2.1,3.6,0.5,0.5,0.6,0.9,2.3,3.4,0
Tharone Chilton,11,0,3.6,0.6,1.1,.583,0.5,0.6,.857,0.1,0.5,.200,0.5,0.6,.857,0.1,0.2,0.3,0.2,0.1,0.0,0.3,0.5,1.9,0
Joshua Phillips,21,0,5.0,0.3,0.7,.467,0.3,0.7,.467,0.0,0.0,,0.5,0.9,.611,0.5,1.1,1.7,0.1,0.0,0.3,0.4,1.0,1.2,0
Torin Walker,16,1,4.1,0.4,1.3,.300,0.4,1.3,.300,0.0,0.0,,0.1,0.1,.500,0.4,0.4,0.8,0.1,0.1,0.2,0.4,0.8,0.8,0
Gavin Gibson,9,0,2.3,0.1,0.3,.333,0.0,0.0,,0.1,0.3,.333,0.0,0.0,,0.1,0.3,0.4,0.2,0.0,0.0,0.2,0.1,0.3,0
Zane Gibson,19,0,4.7,0.1,0.3,.167,0.1,0.2,.333,0.0,0.2,.000,0.2,0.3,.667,0.1,0.1,0.2,0.4,0.1,0.0,0.2,0.3,0.3,0
Blake Johnson,4,0,1.5,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,0.3,0.5,.500,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.3,0
Marcos Knight,34,31,26.4,4.6,10.2,.447,4.0,8.5,.472,0.5,1.7,.316,3.0,4.3,.697,1.5,4.3,5.8,2.5,1.1,0.4,1.9,2.3,12.6,0
Raymond Cintron,33,8,21.5,2.7,6.2,.439,0.6,1.3,.442,2.2,4.9,.438,0.9,1.2,.816,0.2,1.8,2.0,1.4,0.5,0.1,1.1,1.6,8.5,0
Shawn Jones,34,26,21.1,3.4,6.7,.498,3.4,6.7,.498,0.0,0.0,,1.8,2.8,.635,2.1,3.3,5.4,0.4,0.3,1.3,1.4,2.7,8.5,0
Neiko Hunter,34,15,18.5,2.9,5.6,.516,2.6,4.6,.557,0.3,1.0,.324,1.6,2.1,.726,1.4,1.6,2.9,0.4,0.5,0.4,1.4,2.4,7.7,0
Bruce Massey,34,31,23.4,2.2,5.2,.424,2.0,4.4,.460,0.2,0.8,.222,2.0,2.9,.690,1.3,1.9,3.2,3.3,1.5,0.4,1.8,2.1,6.6,0
Kerry Hammonds,34,23,21.7,2.1,4.5,.461,1.1,2.0,.529,1.0,2.5,.407,1.1,1.5,.720,0.4,2.7,3.2,1.6,0.6,0.3,1.2,1.5,6.3,0
J.T. Sulton,34,22,19.9,2.2,4.7,.465,2.2,4.6,.471,0.0,0.1,.000,1.9,2.6,.716,1.4,2.6,3.9,0.4,0.6,0.6,1.2,2.5,6.2,0
Trantell Knight,34,3,16.5,1.8,3.1,.566,1.5,2.4,.638,0.3,0.8,.346,0.9,1.8,.525,0.6,2.0,2.6,2.5,1.3,0.1,1.4,1.6,4.7,0
James Gallman,32,7,13.4,1.3,3.4,.394,0.5,1.3,.366,0.9,2.1,.412,0.5,0.6,.850,0.1,1.0,1.1,0.9,0.3,0.0,0.7,1.0,4.1,0
Jason Jones,30,3,9.7,1.3,2.2,.576,1.2,2.1,.597,0.0,0.1,.250,0.9,1.3,.700,0.8,1.3,2.0,0.4,0.2,0.1,0.6,1.5,3.5,0
Torin Walker,28,0,6.9,0.8,1.7,.479,0.8,1.7,.479,0.0,0.0,,0.7,0.9,.769,0.7,0.6,1.4,0.0,0.1,0.1,0.5,1.0,2.4,0
Jacquez Rozier,12,1,8.8,0.3,2.1,.160,0.3,1.9,.174,0.0,0.2,.000,1.1,1.5,.722,0.6,1.0,1.6,0.3,0.2,0.4,0.5,1.4,1.8,0
Gavin Gibson,12,0,2.8,0.1,0.6,.143,0.0,0.1,.000,0.1,0.5,.167,0.2,0.2,1.000,0.0,0.3,0.3,0.1,0.2,0.0,0.1,0.5,0.4,0
Finoy Perkins,8,0,1.5,0.0,0.5,.000,0.0,0.4,.000,0.0,0.1,.000,0.3,0.3,1.000,0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.1,0.3,0
Zane Gibson,16,0,3.8,0.1,0.4,.143,0.0,0.1,.000,0.1,0.3,.200,0.0,0.0,,0.1,0.3,0.4,0.3,0.1,0.0,0.3,0.3,0.2,0
Brock Stull,35,35,33.3,4.9,11.1,.444,3.3,7.0,.473,1.6,4.1,.393,2.0,2.5,.807,1.1,5.6,6.6,2.9,0.8,0.0,2.2,1.9,13.5,0
Cody Wichmann,35,35,32.8,4.3,10.5,.406,1.5,2.9,.515,2.8,7.6,.365,1.5,1.9,.791,0.4,3.5,3.9,1.5,0.8,0.1,1.0,2.3,12.8,0
Jeremiah Bell,35,0,21.0,2.6,6.9,.375,1.7,4.0,.433,0.8,2.8,.293,1.2,2.0,.609,0.3,1.8,2.1,1.6,0.5,0.1,1.1,1.7,7.2,0
Brett Prahl,33,32,19.8,3.0,4.5,.664,3.0,4.5,.673,0.0,0.1,.000,1.2,1.9,.619,1.5,2.2,3.6,0.5,0.5,0.8,0.9,2.2,7.2,0
Bryce Nze,35,2,17.9,2.9,4.3,.662,2.8,4.3,.664,0.0,0.1,.500,0.9,2.2,.416,2.5,2.6,5.1,0.7,0.5,0.3,1.3,3.0,6.7,0
Jeremy Johnson,34,18,19.7,2.0,5.1,.389,1.3,3.0,.437,0.7,2.1,.319,1.3,1.5,.846,0.5,1.9,2.4,1.1,0.2,0.1,1.0,1.9,6.0,0
August Haas,35,35,27.7,1.9,5.0,.379,1.3,3.1,.430,0.6,1.9,.299,0.7,1.3,.522,0.4,2.4,2.8,3.8,0.6,0.0,2.4,2.5,5.0,0
Cameron Harvey,35,16,16.1,1.6,4.4,.368,0.8,1.9,.403,0.9,2.5,.341,0.2,0.4,.467,0.3,0.9,1.2,0.5,0.1,0.0,0.5,1.0,4.3,0
Bryce Barnes,35,1,12.1,1.3,3.1,.427,0.9,2.3,.418,0.4,0.9,.452,1.1,1.5,.725,0.1,0.9,1.0,0.6,0.6,0.0,1.0,1.3,4.1,0
Dan Studer,25,0,5.4,0.4,1.2,.333,0.4,1.1,.370,0.0,0.1,.000,0.2,0.4,.600,0.5,0.8,1.2,0.4,0.2,0.0,0.3,0.9,1.0,0
Derek Rongstad,7,0,4.1,0.1,0.6,.250,0.0,0.0,,0.1,0.6,.250,0.0,0.0,,0.1,0.6,0.7,0.1,0.0,0.1,0.0,0.0,0.4,0
Sam Burkart,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
Seth Dittmer,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
Baylor Peterson,9,0,1.3,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,0.0,0.0,,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.2,0.0,0
Alex Prahl,6,1,2.2,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.2,0.0,0.5,0.0,0
Matt Tiby,33,33,30.1,4.7,10.3,.456,3.4,6.8,.498,1.3,3.5,.374,4.9,5.9,.826,1.8,6.4,8.2,2.0,0.3,0.3,2.1,2.4,15.6,0
Akeem Springs,32,32,31.9,4.8,9.8,.490,3.6,6.3,.567,1.2,3.5,.351,2.4,3.3,.710,1.1,4.3,5.3,1.7,0.8,0.1,1.4,2.0,13.2,0
Jordan Johnson,33,33,34.4,3.6,8.2,.438,2.8,5.7,.487,0.8,2.5,.325,4.9,6.2,.791,0.6,3.0,3.6,8.1,0.9,0.0,2.8,1.9,13.0,0
Austin Arians,33,33,31.2,3.8,9.7,.396,1.5,2.9,.495,2.4,6.8,.353,1.3,1.6,.846,0.8,3.1,3.8,1.3,0.8,0.2,0.6,1.9,11.4,0
J.J. Panoske,33,33,22.8,4.1,8.0,.513,2.8,4.8,.586,1.3,3.2,.406,1.0,1.2,.780,1.1,4.1,5.2,1.4,0.2,1.6,1.3,2.7,10.5,0
JayQuan McCloud,18,0,13.7,1.8,4.6,.398,1.3,3.0,.444,0.5,1.6,.310,1.1,1.4,.800,0.7,1.0,1.7,0.8,0.4,0.3,0.9,1.5,5.3,0
Cody Wichmann,33,0,15.4,1.6,3.3,.477,0.3,0.7,.455,1.3,2.6,.483,0.3,0.5,.647,0.7,1.4,2.0,0.8,0.4,0.1,0.3,1.7,4.8,0
J.R. Lyle,30,1,12.6,1.4,2.9,.471,0.9,1.3,.650,0.5,1.6,.319,0.7,1.1,.667,0.4,0.5,0.8,0.4,0.4,0.0,0.6,1.4,4.0,0
Brock Stull,30,0,9.1,0.9,2.0,.443,0.7,1.2,.556,0.2,0.8,.280,0.5,0.7,.727,0.4,1.3,1.7,0.7,0.2,0.1,0.4,0.8,2.6,0
Justin Jordan,4,0,15.8,1.0,3.3,.308,1.0,2.8,.364,0.0,0.5,.000,0.0,0.0,,0.0,1.3,1.3,0.5,0.3,0.0,1.8,0.8,2.0,0
Derek Rongstad,11,0,5.1,0.6,1.2,.538,0.4,0.7,.500,0.3,0.5,.600,0.3,0.4,.750,0.7,0.4,1.1,0.3,0.4,0.0,0.4,0.5,1.8,0
Brett Prahl,26,0,4.5,0.6,0.7,.789,0.6,0.7,.833,0.0,0.0,.000,0.3,0.5,.571,0.4,0.3,0.7,0.1,0.1,0.0,0.4,1.0,1.5,0
Dan Studer,8,0,4.3,0.6,1.8,.357,0.6,1.3,.500,0.0,0.5,.000,0.3,0.8,.333,0.4,0.6,1.0,0.4,0.3,0.0,0.4,0.5,1.5,0
Baylor Peterson,4,0,3.8,0.3,1.5,.167,0.3,0.5,.500,0.0,1.0,.000,0.3,0.5,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.8,0
Scotty Tyler,12,0,4.1,0.4,1.0,.417,0.4,0.9,.455,0.0,0.1,.000,0.0,0.0,,0.8,0.5,1.3,0.3,0.1,0.1,0.1,0.8,0.8,0
Steve McWhorter,30,30,35.0,4.9,10.8,.454,3.6,6.9,.519,1.3,3.9,.339,3.1,4.1,.748,1.1,3.7,4.7,4.6,1.6,0.5,2.3,3.0,14.2,0
Matt Tiby,30,30,29.5,4.0,9.7,.417,3.0,6.5,.462,1.0,3.2,.326,4.2,5.1,.812,1.3,6.5,7.8,1.9,0.4,0.4,2.6,2.7,13.3,0
Akeem Springs,28,22,31.0,3.6,8.8,.407,2.7,5.8,.469,0.9,3.0,.286,2.3,3.3,.707,1.3,3.6,4.9,1.7,0.6,0.1,1.9,1.5,10.3,0
J.J. Panoske,30,27,20.8,2.9,6.3,.453,2.1,4.2,.508,0.7,2.1,.344,1.2,1.4,.857,1.0,2.7,3.7,0.8,0.3,1.0,1.4,2.1,7.7,0
J.R. Lyle,26,16,23.1,2.1,5.0,.412,1.2,2.5,.500,0.8,2.6,.328,1.3,1.9,.660,0.5,1.0,1.5,1.2,1.0,0.0,1.3,2.7,6.3,0
Cody Wichmann,30,3,22.3,2.1,5.0,.413,0.5,1.1,.455,1.6,3.9,.402,0.4,0.5,.800,0.6,1.7,2.3,1.1,0.6,0.3,0.7,1.7,6.1,0
Justin Jordan,30,15,21.4,1.7,4.6,.377,1.0,2.3,.429,0.7,2.3,.324,0.8,1.2,.639,0.3,1.9,2.2,1.1,0.3,0.1,1.1,1.4,5.0,0
Trinson White,19,6,13.4,0.7,2.3,.302,0.6,2.0,.289,0.1,0.3,.400,1.3,1.9,.694,0.8,1.1,1.9,0.7,0.3,0.2,0.8,0.8,2.8,0
Brett Prahl,25,0,7.8,0.7,1.3,.531,0.7,1.2,.567,0.0,0.1,.000,0.7,1.2,.600,0.5,0.8,1.2,0.2,0.2,0.3,0.6,1.2,2.1,0
Alex Prahl,20,0,4.4,0.2,0.2,.750,0.2,0.2,.750,0.0,0.0,,0.2,0.4,.375,0.2,0.4,0.6,0.1,0.0,0.0,0.2,0.9,0.5,0
Jimmy Stamas,10,0,2.5,0.1,0.4,.250,0.0,0.2,.000,0.1,0.2,.500,0.2,0.2,1.000,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.3,0.5,0
Evan Richard,10,1,5.3,0.2,0.5,.400,0.2,0.4,.500,0.0,0.1,.000,0.0,0.0,,0.2,0.9,1.1,0.2,0.0,0.1,0.2,0.5,0.4,0
Dan Studer,12,0,3.8,0.1,0.6,.143,0.1,0.5,.167,0.0,0.1,.000,0.0,0.1,.000,0.3,0.2,0.5,0.3,0.2,0.0,0.3,0.7,0.2,0
